cnn_row,seq_id,fold,source,class_label,target_frame_path
1669,0e871c9836cb94ce7adaf502567b2b35,val,val,straight,data/processed/waymo_e2e/val/0e871c9836cb94ce7adaf502567b2b35_10.npz
1670,4e66102cbbb2eb66b0462cd3b09012c6,val,val,straight,data/processed/waymo_e2e/val/4e66102cbbb2eb66b0462cd3b09012c6_29.npz
1671,0e69043c6d9a6ae5570362335af687b1,test,training,straight,data/processed/waymo_e2e/training/0e69043c6d9a6ae5570362335af687b1_30.npz
1672,b5ecbce156107d4e77da21631df2fc77,test,training,straight,data/processed/waymo_e2e/training/b5ecbce156107d4e77da21631df2fc77_30.npz
1673,2c7b8af36bf729f5ba07b726ccd39d3f,test,training,right-turn,data/processed/waymo_e2e/training/2c7b8af36bf729f5ba07b726ccd39d3f_138.npz
1674,62a89c9ad9483815c6ac3d2257e371b3,test,training,right-turn,data/processed/waymo_e2e/training/62a89c9ad9483815c6ac3d2257e371b3_46.npz
1675,1f4f28e83c40d27675ed1eb4f4e4dacf,test,val,straight,data/processed/waymo_e2e/val/1f4f28e83c40d27675ed1eb4f4e4dacf_29.npz
1676,2eb33d56475b01c9bb9c8dc640009f1a,test,training,straight,data/processed/waymo_e2e/training/2eb33d56475b01c9bb9c8dc640009f1a_30.npz
1677,0573fd7234396291f2218b58551973a8,test,training,straight,data/processed/waymo_e2e/training/0573fd7234396291f2218b58551973a8_11.npz
1678,d94835eb4eef5ba201eb8c2b78b12b90,test,training,left-turn,data/processed/waymo_e2e/training/d94835eb4eef5ba201eb8c2b78b12b90_148.npz
1679,79855ab9d8129a8fa40d5918219b9503,test,training,straight,data/processed/waymo_e2e/training/79855ab9d8129a8fa40d5918219b9503_122.npz
1680,cdd68cd0c02d83badc60fa7116b67dc2,test,training,straight,data/processed/waymo_e2e/training/cdd68cd0c02d83badc60fa7116b67dc2_29.npz
1681,3eec7f1c19356a3403ec40817c67248b,test,training,straight,data/processed/waymo_e2e/training/3eec7f1c19356a3403ec40817c67248b_30.npz
1682,198ad837b966ee6aa94040711775ce5d,test,training,right-turn,data/processed/waymo_e2e/training/198ad837b966ee6aa94040711775ce5d_155.npz
1683,22fe0c6fde62bfb5a4d43d5c1f4101d0,test,val,straight,data/processed/waymo_e2e/val/22fe0c6fde62bfb5a4d43d5c1f4101d0_10.npz
1684,88f857aecabb3515d12f85b2c4f96643,test,training,left-turn,data/processed/waymo_e2e/training/88f857aecabb3515d12f85b2c4f96643_166.npz
1685,c75c8bb4d955059b7894932b38381643,test,training,straight,data/processed/waymo_e2e/training/c75c8bb4d955059b7894932b38381643_10.npz
1686,83a0cd05513dad28023ad844cfca35e7,test,training,left-turn,data/processed/waymo_e2e/training/83a0cd05513dad28023ad844cfca35e7_49.npz
1687,236c2807178ac2c97b32b8a7c3a82f3a,test,training,left-turn,data/processed/waymo_e2e/training/236c2807178ac2c97b32b8a7c3a82f3a_149.npz
1688,fcd4b67a36c2c197ac04fe32a4807201,test,training,left-turn,data/processed/waymo_e2e/training/fcd4b67a36c2c197ac04fe32a4807201_29.npz
1689,98cfaaa6e93db4bcab7d19ff8edf01cb,test,training,straight,data/processed/waymo_e2e/training/98cfaaa6e93db4bcab7d19ff8edf01cb_29.npz
1690,4758699520985474f05538b7856de1b7,test,val,right-turn,data/processed/waymo_e2e/val/4758699520985474f05538b7856de1b7_31.npz
1691,e5d918360a637f679c9cc6e3b6bd03d5,test,training,left-turn,data/processed/waymo_e2e/training/e5d918360a637f679c9cc6e3b6bd03d5_49.npz
1692,a94d0d8b289073ba791e35dc84461ea4,test,training,left-turn,data/processed/waymo_e2e/training/a94d0d8b289073ba791e35dc84461ea4_68.npz
1693,33a1c9ee348f40c2a68dc5869b03e586,test,training,straight,data/processed/waymo_e2e/training/33a1c9ee348f40c2a68dc5869b03e586_119.npz
1694,2e9a8a05bbe6ef1e53fc140d875c0500,test,training,straight,data/processed/waymo_e2e/training/2e9a8a05bbe6ef1e53fc140d875c0500_10.npz
1695,cb6aab476e2d24703b0707a46e7b9f21,test,training,right-turn,data/processed/waymo_e2e/training/cb6aab476e2d24703b0707a46e7b9f21_139.npz
1696,61217e824857a73cc428f04384150afe,test,training,right-turn,data/processed/waymo_e2e/training/61217e824857a73cc428f04384150afe_103.npz
1697,a9e086df6d0beecd017d4d292d7f5fe6,test,training,right-turn,data/processed/waymo_e2e/training/a9e086df6d0beecd017d4d292d7f5fe6_152.npz
1698,2ba23bf2b09948ce9e2f7edf08cf3bd8,test,val,right-turn,data/processed/waymo_e2e/val/2ba23bf2b09948ce9e2f7edf08cf3bd8_154.npz
1699,800692ff67909e7d79fadbb2849c71ce,test,val,right-turn,data/processed/waymo_e2e/val/800692ff67909e7d79fadbb2849c71ce_9.npz
1700,08a0e63da36bd3fade24514337eca65c,test,training,straight,data/processed/waymo_e2e/training/08a0e63da36bd3fade24514337eca65c_31.npz
1701,5236918f176e326ea0f988234cf12c92,test,training,right-turn,data/processed/waymo_e2e/training/5236918f176e326ea0f988234cf12c92_52.npz
1702,ee1dbeb108509ebade4fa3da7320927e,test,training,right-turn,data/processed/waymo_e2e/training/ee1dbeb108509ebade4fa3da7320927e_76.npz
1703,e1b0ce9c767753d7285a3d4cc8d465cb,test,training,right-turn,data/processed/waymo_e2e/training/e1b0ce9c767753d7285a3d4cc8d465cb_87.npz
1704,d8658487e2edbcb71c2316f7badb8a57,test,training,straight,data/processed/waymo_e2e/training/d8658487e2edbcb71c2316f7badb8a57_31.npz
1705,577a51942e9ff88f992e0d123f5781d2,test,val,left-turn,data/processed/waymo_e2e/val/577a51942e9ff88f992e0d123f5781d2_10.npz
1706,9419db226e2ca04abab07e3b5fea5547,test,training,right-turn,data/processed/waymo_e2e/training/9419db226e2ca04abab07e3b5fea5547_174.npz
1707,793ccc4f629b89ad4810e8ec71041099,test,training,straight,data/processed/waymo_e2e/training/793ccc4f629b89ad4810e8ec71041099_124.npz
1708,f4ff3664c7a3103dfcffd9fe6bb10187,test,training,right-turn,data/processed/waymo_e2e/training/f4ff3664c7a3103dfcffd9fe6bb10187_118.npz
1709,10ed6676b902da9c0463f0e6a299ab6e,test,training,straight,data/processed/waymo_e2e/training/10ed6676b902da9c0463f0e6a299ab6e_110.npz
1710,e077ba17e5415754cc69244070598cc2,test,training,right-turn,data/processed/waymo_e2e/training/e077ba17e5415754cc69244070598cc2_30.npz
1711,b957b6206c11b3ae0d1a63af6a315e3e,test,val,left-turn,data/processed/waymo_e2e/val/b957b6206c11b3ae0d1a63af6a315e3e_209.npz
1712,7b93fb8b05a6af728c22267d75911052,test,training,right-turn,data/processed/waymo_e2e/training/7b93fb8b05a6af728c22267d75911052_134.npz
1713,671560d3c7e812fcd74cfa0e60da3984,test,training,straight,data/processed/waymo_e2e/training/671560d3c7e812fcd74cfa0e60da3984_11.npz
1714,3af2f9c169b9bd2c6029e0585815293f,test,training,left-turn,data/processed/waymo_e2e/training/3af2f9c169b9bd2c6029e0585815293f_30.npz
1715,d685dfde5f8da32f88d3e6a3e8a51c8c,test,training,right-turn,data/processed/waymo_e2e/training/d685dfde5f8da32f88d3e6a3e8a51c8c_184.npz
1716,d66e4f871b7f136795a8f9c7f77daf5f,test,training,straight,data/processed/waymo_e2e/training/d66e4f871b7f136795a8f9c7f77daf5f_10.npz
1717,047ac5eb5a49120be3f5ef8f41a840ad,test,training,left-turn,data/processed/waymo_e2e/training/047ac5eb5a49120be3f5ef8f41a840ad_30.npz
1718,d5447440141fbf814c5e9a281585faa6,test,training,right-turn,data/processed/waymo_e2e/training/d5447440141fbf814c5e9a281585faa6_71.npz
1719,ce92c6c99ecccc7b83417b6034ec9743,test,training,left-turn,data/processed/waymo_e2e/training/ce92c6c99ecccc7b83417b6034ec9743_45.npz
1720,fd52a15b681dc3920df93665305231f5,test,val,right-turn,data/processed/waymo_e2e/val/fd52a15b681dc3920df93665305231f5_10.npz
1721,855ded48da96a5e438341cb7d54764e6,test,val,right-turn,data/processed/waymo_e2e/val/855ded48da96a5e438341cb7d54764e6_88.npz
1722,a22f0c917f783534abcd19be105ba66b,test,training,left-turn,data/processed/waymo_e2e/training/a22f0c917f783534abcd19be105ba66b_29.npz
1723,c37e747b8b4db17e9937f91be2e994fa,test,training,right-turn,data/processed/waymo_e2e/training/c37e747b8b4db17e9937f91be2e994fa_221.npz
1724,9961edf4dbcdb57cc9b080453cb33b49,test,training,straight,data/processed/waymo_e2e/training/9961edf4dbcdb57cc9b080453cb33b49_30.npz
1725,bf8ad2a3172a3e3f8410d46791a46d14,test,training,straight,data/processed/waymo_e2e/training/bf8ad2a3172a3e3f8410d46791a46d14_29.npz
1726,d952cd76ed361078b62ec6ba8323e2a2,test,training,right-turn,data/processed/waymo_e2e/training/d952cd76ed361078b62ec6ba8323e2a2_130.npz
1727,834524fa8c7db08a52e196f548493618,test,val,straight,data/processed/waymo_e2e/val/834524fa8c7db08a52e196f548493618_11.npz
1728,c52a6d8e4c741761298ac04f335f9f4b,test,training,left-turn,data/processed/waymo_e2e/training/c52a6d8e4c741761298ac04f335f9f4b_106.npz
1729,a31ce9573483a6bcb13fa74ff6a5dcb3,test,training,left-turn,data/processed/waymo_e2e/training/a31ce9573483a6bcb13fa74ff6a5dcb3_105.npz
1730,e265dbb6b94dfcf869e8b2e42ba483b7,test,val,left-turn,data/processed/waymo_e2e/val/e265dbb6b94dfcf869e8b2e42ba483b7_157.npz
1731,4a7e646a0432bf9bb3f253b6495a6597,test,training,straight,data/processed/waymo_e2e/training/4a7e646a0432bf9bb3f253b6495a6597_33.npz
1732,63649a0e956e6c583d5942f292c617b9,test,training,straight,data/processed/waymo_e2e/training/63649a0e956e6c583d5942f292c617b9_30.npz
1733,3cac1ce268b0f297d916677489b0b0ec,test,training,straight,data/processed/waymo_e2e/training/3cac1ce268b0f297d916677489b0b0ec_30.npz
1734,83e7141b826051844adc3e6372d67ad1,test,val,right-turn,data/processed/waymo_e2e/val/83e7141b826051844adc3e6372d67ad1_144.npz
1735,622e0fc649b4053ecfd9f35962a55107,test,val,right-turn,data/processed/waymo_e2e/val/622e0fc649b4053ecfd9f35962a55107_198.npz
1736,02a177b78e01f1b4addacfaaba40287e,test,training,straight,data/processed/waymo_e2e/training/02a177b78e01f1b4addacfaaba40287e_30.npz
1737,259c6bd1af780891fe7655e69617b81a,test,training,straight,data/processed/waymo_e2e/training/259c6bd1af780891fe7655e69617b81a_29.npz
1738,a965371322fbbbdfc1ef436ba0fd86ba,test,training,right-turn,data/processed/waymo_e2e/training/a965371322fbbbdfc1ef436ba0fd86ba_65.npz
1739,60c8a525e98c62eaa8e358a590b81621,test,training,straight,data/processed/waymo_e2e/training/60c8a525e98c62eaa8e358a590b81621_30.npz
1740,2f4fbf5d5b06636a6ed5ccd994bd6158,test,training,straight,data/processed/waymo_e2e/training/2f4fbf5d5b06636a6ed5ccd994bd6158_31.npz
1741,cebae2c5032c3a89f91b562c8a6910fb,test,val,straight,data/processed/waymo_e2e/val/cebae2c5032c3a89f91b562c8a6910fb_10.npz
1742,d9a78162235f20ee0551bb03735f36b0,test,training,straight,data/processed/waymo_e2e/training/d9a78162235f20ee0551bb03735f36b0_31.npz
1743,007083e22896d1fc775a6107ccd0b73e,test,training,left-turn,data/processed/waymo_e2e/training/007083e22896d1fc775a6107ccd0b73e_209.npz
1744,2fc69fa104c27722f4062b28cd144011,test,training,right-turn,data/processed/waymo_e2e/training/2fc69fa104c27722f4062b28cd144011_189.npz
1745,c915f39617f62ec72eda769e337731bd,test,val,straight,data/processed/waymo_e2e/val/c915f39617f62ec72eda769e337731bd_11.npz
1746,43e54e929c62f3aab7ed77e9df8ed9a7,test,training,straight,data/processed/waymo_e2e/training/43e54e929c62f3aab7ed77e9df8ed9a7_30.npz
1747,354ffd59eb921c9592b2303f531c9c05,test,training,left-turn,data/processed/waymo_e2e/training/354ffd59eb921c9592b2303f531c9c05_10.npz
1748,3234e63425994d2ec05fcacd6d7df5e3,test,training,straight,data/processed/waymo_e2e/training/3234e63425994d2ec05fcacd6d7df5e3_10.npz
1749,6f87d93f603ffd755e3cb1b2c407be48,test,training,left-turn,data/processed/waymo_e2e/training/6f87d93f603ffd755e3cb1b2c407be48_165.npz
1750,5e61404cdfb88a1ebb21d3ed21ca02e0,test,val,right-turn,data/processed/waymo_e2e/val/5e61404cdfb88a1ebb21d3ed21ca02e0_118.npz
1751,5c4e6054bd529633e5aacc032caae2f8,test,training,right-turn,data/processed/waymo_e2e/training/5c4e6054bd529633e5aacc032caae2f8_219.npz
1752,859cf93d01347552c6973eb464f58167,test,training,straight,data/processed/waymo_e2e/training/859cf93d01347552c6973eb464f58167_30.npz
1753,5797efecead06d225229cce167fd7873,test,training,right-turn,data/processed/waymo_e2e/training/5797efecead06d225229cce167fd7873_154.npz
1754,715c94054aa04562ce283a1863d1956a,test,training,straight,data/processed/waymo_e2e/training/715c94054aa04562ce283a1863d1956a_31.npz
1755,99dc1a0ccab5acb7c14e16293d3702aa,test,val,straight,data/processed/waymo_e2e/val/99dc1a0ccab5acb7c14e16293d3702aa_29.npz
1756,dec3e431cffb74418c9fabf76df54762,test,training,straight,data/processed/waymo_e2e/training/dec3e431cffb74418c9fabf76df54762_10.npz
1757,493017885990698147ed936640aee3f8,test,val,straight,data/processed/waymo_e2e/val/493017885990698147ed936640aee3f8_29.npz
1758,ea2ca633ffc3bdfa14f4a6c3890e12bc,test,training,straight,data/processed/waymo_e2e/training/ea2ca633ffc3bdfa14f4a6c3890e12bc_41.npz
1759,bc15e1bb160b41af351da70059997398,test,training,right-turn,data/processed/waymo_e2e/training/bc15e1bb160b41af351da70059997398_140.npz
1760,b9957ecf45ce8bb08af824b713b10ed4,test,training,right-turn,data/processed/waymo_e2e/training/b9957ecf45ce8bb08af824b713b10ed4_130.npz
1761,5396b7c810bfcf48dceccbdc565e3a38,test,training,right-turn,data/processed/waymo_e2e/training/5396b7c810bfcf48dceccbdc565e3a38_220.npz
1762,7912dc22830e509d6ac19608bfbf69e8,test,training,left-turn,data/processed/waymo_e2e/training/7912dc22830e509d6ac19608bfbf69e8_147.npz
1763,7cf7155d82597244b81510dbf403e7a2,test,training,straight,data/processed/waymo_e2e/training/7cf7155d82597244b81510dbf403e7a2_30.npz
1764,9f0296931c4977472fcd23f9ba56d042,test,val,straight,data/processed/waymo_e2e/val/9f0296931c4977472fcd23f9ba56d042_11.npz
1765,e3934bcfef01b4f0ca46fc265b5f6f08,test,val,straight,data/processed/waymo_e2e/val/e3934bcfef01b4f0ca46fc265b5f6f08_10.npz
1766,fba3675090613903c85ee06d007ef8c0,test,training,straight,data/processed/waymo_e2e/training/fba3675090613903c85ee06d007ef8c0_31.npz
1767,dfe61be00627270e1d3c63659b1634e7,test,training,straight,data/processed/waymo_e2e/training/dfe61be00627270e1d3c63659b1634e7_29.npz
1768,2299640ad1404420aae953c4a4473946,test,training,straight,data/processed/waymo_e2e/training/2299640ad1404420aae953c4a4473946_30.npz
1769,d890a01a758fb837f5caa4b392abbab1,test,training,straight,data/processed/waymo_e2e/training/d890a01a758fb837f5caa4b392abbab1_30.npz
1770,eda6536d434680a2ea5a0f09c6b5d239,test,training,left-turn,data/processed/waymo_e2e/training/eda6536d434680a2ea5a0f09c6b5d239_31.npz
1771,a0c84c254c3fece635c2719db188f125,test,training,right-turn,data/processed/waymo_e2e/training/a0c84c254c3fece635c2719db188f125_134.npz
1772,e8dd4b927e761d20b76b90f44a9df86a,test,training,right-turn,data/processed/waymo_e2e/training/e8dd4b927e761d20b76b90f44a9df86a_35.npz
1773,fa09d27b8189c4a401a80d32fe01d4c2,test,training,left-turn,data/processed/waymo_e2e/training/fa09d27b8189c4a401a80d32fe01d4c2_188.npz
1774,cf6d7845b69ab9a1a48ff48f9065a427,test,training,left-turn,data/processed/waymo_e2e/training/cf6d7845b69ab9a1a48ff48f9065a427_85.npz
1775,06df79aee12a29cd02a8bafe1e1e06eb,test,training,straight,data/processed/waymo_e2e/training/06df79aee12a29cd02a8bafe1e1e06eb_11.npz
1776,d18e70bd37a91303ce6b0aeced8b7ce0,test,training,right-turn,data/processed/waymo_e2e/training/d18e70bd37a91303ce6b0aeced8b7ce0_82.npz
1777,30a225c600d51a26b13f56c1ee2ec140,test,training,straight,data/processed/waymo_e2e/training/30a225c600d51a26b13f56c1ee2ec140_124.npz
1778,765acc0b1eb861ad34441c1d873688b9,test,val,right-turn,data/processed/waymo_e2e/val/765acc0b1eb861ad34441c1d873688b9_168.npz
1779,3dc3cfe6b453120dd97c298a3e3ab421,test,training,right-turn,data/processed/waymo_e2e/training/3dc3cfe6b453120dd97c298a3e3ab421_45.npz
1780,2477ae9cb3381dca2828b3aa9fb74e7a,test,training,left-turn,data/processed/waymo_e2e/training/2477ae9cb3381dca2828b3aa9fb74e7a_137.npz
1781,e6ee90e767fe8dc7d26967bf91fa73e2,test,training,right-turn,data/processed/waymo_e2e/training/e6ee90e767fe8dc7d26967bf91fa73e2_148.npz
1782,96a32246f60cdda70213e2a1296a6a8b,test,training,straight,data/processed/waymo_e2e/training/96a32246f60cdda70213e2a1296a6a8b_30.npz
1783,f9e127d1889a24db09f5513ebfa051fe,test,training,straight,data/processed/waymo_e2e/training/f9e127d1889a24db09f5513ebfa051fe_31.npz
1784,bbaa7f64d17a4f25f26d1ef21b5048ca,test,val,right-turn,data/processed/waymo_e2e/val/bbaa7f64d17a4f25f26d1ef21b5048ca_152.npz
1785,849e55cf3d8ae4bad178c618aba06179,test,training,straight,data/processed/waymo_e2e/training/849e55cf3d8ae4bad178c618aba06179_126.npz
1786,85fee823d4b998f5c966e756355a4477,test,val,right-turn,data/processed/waymo_e2e/val/85fee823d4b998f5c966e756355a4477_171.npz
1787,b843f4d12a304b6fc8d9e66872f2b494,test,training,straight,data/processed/waymo_e2e/training/b843f4d12a304b6fc8d9e66872f2b494_29.npz
1788,68503f559b4bdc0f537be00af353593f,test,val,straight,data/processed/waymo_e2e/val/68503f559b4bdc0f537be00af353593f_10.npz
1789,6119f0a9d1f677d1e30d989a974fa1d4,test,training,straight,data/processed/waymo_e2e/training/6119f0a9d1f677d1e30d989a974fa1d4_29.npz
1790,85cf81308c2afac5c0e88dbcb8ee1286,test,training,straight,data/processed/waymo_e2e/training/85cf81308c2afac5c0e88dbcb8ee1286_29.npz
1791,0cfd11bbd1e1e85c0962e7dc1e7c307c,test,training,straight,data/processed/waymo_e2e/training/0cfd11bbd1e1e85c0962e7dc1e7c307c_31.npz
1792,3e654b6e24d6a00637a1478452ee6b3f,test,training,right-turn,data/processed/waymo_e2e/training/3e654b6e24d6a00637a1478452ee6b3f_164.npz
1793,a490e2f1a963a17f277295f208742cce,test,training,straight,data/processed/waymo_e2e/training/a490e2f1a963a17f277295f208742cce_29.npz
1794,deeb98a44ce67465bdbacd2d5ba2d054,test,training,left-turn,data/processed/waymo_e2e/training/deeb98a44ce67465bdbacd2d5ba2d054_148.npz
1795,2bac7d1320ed2a3af74f3f2febe5e310,test,training,straight,data/processed/waymo_e2e/training/2bac7d1320ed2a3af74f3f2febe5e310_29.npz
1796,7c47402203e6943ab1a73f4cbbec71a7,test,training,straight,data/processed/waymo_e2e/training/7c47402203e6943ab1a73f4cbbec71a7_30.npz
1797,7b5eba756503112e9eea25b4753e30d1,test,training,right-turn,data/processed/waymo_e2e/training/7b5eba756503112e9eea25b4753e30d1_122.npz
1798,c4d2a1c09c65ea95a5e1b484a4fa4760,test,training,right-turn,data/processed/waymo_e2e/training/c4d2a1c09c65ea95a5e1b484a4fa4760_237.npz
1799,155c466015696f7d5b11cf838422f5a9,test,val,left-turn,data/processed/waymo_e2e/val/155c466015696f7d5b11cf838422f5a9_204.npz
1800,00f755ca895493997db24f66b4ea7e24,test,val,right-turn,data/processed/waymo_e2e/val/00f755ca895493997db24f66b4ea7e24_9.npz
1801,4e47621186cd9908268bb7497707374e,test,training,right-turn,data/processed/waymo_e2e/training/4e47621186cd9908268bb7497707374e_148.npz
1802,9a988569b4a2cdc9d78b97148d17accc,test,training,straight,data/processed/waymo_e2e/training/9a988569b4a2cdc9d78b97148d17accc_10.npz
1803,0d070f368c421acfe849400e7fb15038,test,training,left-turn,data/processed/waymo_e2e/training/0d070f368c421acfe849400e7fb15038_139.npz
1804,2766004f867c306d95eac05d9b70fefb,test,training,straight,data/processed/waymo_e2e/training/2766004f867c306d95eac05d9b70fefb_119.npz
1805,0e131aa012965758190cf4ffb7f55203,test,training,straight,data/processed/waymo_e2e/training/0e131aa012965758190cf4ffb7f55203_30.npz
1806,e7d8db7bd526db3f58926ebdbd645471,test,training,straight,data/processed/waymo_e2e/training/e7d8db7bd526db3f58926ebdbd645471_9.npz
1807,b32f70cb1f3cf28127ac460615031f40,test,val,left-turn,data/processed/waymo_e2e/val/b32f70cb1f3cf28127ac460615031f40_212.npz
1808,6fb8e37b733965362c06adc79843e1a2,test,training,right-turn,data/processed/waymo_e2e/training/6fb8e37b733965362c06adc79843e1a2_140.npz
1809,12a6bf38f129fd612291f2fe25113cad,test,val,straight,data/processed/waymo_e2e/val/12a6bf38f129fd612291f2fe25113cad_50.npz
1810,9be1166986ba2e46069224e25ff57bea,test,training,right-turn,data/processed/waymo_e2e/training/9be1166986ba2e46069224e25ff57bea_154.npz
1811,3522a012d4039fb280e39eeddc22b50b,test,val,right-turn,data/processed/waymo_e2e/val/3522a012d4039fb280e39eeddc22b50b_229.npz
1812,ac3fea5bb9b237b5c24e164e61700eef,test,training,straight,data/processed/waymo_e2e/training/ac3fea5bb9b237b5c24e164e61700eef_29.npz
1813,f5afcadcce4487bf85e2464e67c5b871,test,val,straight,data/processed/waymo_e2e/val/f5afcadcce4487bf85e2464e67c5b871_29.npz
1814,ffc4c3c85df527c28416b8e0136a79ae,test,training,left-turn,data/processed/waymo_e2e/training/ffc4c3c85df527c28416b8e0136a79ae_90.npz
1815,42021beac19cfe790632491f66ac9b11,test,training,left-turn,data/processed/waymo_e2e/training/42021beac19cfe790632491f66ac9b11_30.npz
1816,b7809634e9e5b79defa9336572fef620,test,training,straight,data/processed/waymo_e2e/training/b7809634e9e5b79defa9336572fef620_30.npz
1817,efd68ee6e7bd15d706a245a91467d30e,test,training,straight,data/processed/waymo_e2e/training/efd68ee6e7bd15d706a245a91467d30e_126.npz
1818,25247b4f76114340220f0152999e1beb,test,training,straight,data/processed/waymo_e2e/training/25247b4f76114340220f0152999e1beb_30.npz
1819,83af70dee36d655ace457c6d2a9ad841,test,training,right-turn,data/processed/waymo_e2e/training/83af70dee36d655ace457c6d2a9ad841_70.npz
1820,3d26da8b683472ee3002d3f27f4337e5,test,training,left-turn,data/processed/waymo_e2e/training/3d26da8b683472ee3002d3f27f4337e5_153.npz
